congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
85,1,B001165,Alvin,Ray,Bush,,1893-06-04,PA,5,1,1/3/1957,63.6
85,1,B000909,Clarence,J.,Brown,,1893-07-14,OH,5,1,1/3/1957,63.5
85,1,C001011,Laurence,,Curtis,,1893-09-03,MA,5,1,1/3/1957,63.3
85,1,K000029,Robert,Winthrop,Kean,,1893-09-28,NJ,5,1,1/3/1957,63.3
85,1,S000764,Katharine,Price Collier,St. George,,1894-07-12,NY,5,1,1/3/1957,62.5
85,1,S000437,Sidney,Elmer,Simpson,,1894-09-20,IL,5,1,1/3/1957,62.3
85,1,H000182,Cecil,Murray,Harden,,1894-11-21,IN,5,1,1/3/1957,62.1
85,1,M000414,Gordon,Leo,McDonough,,1895-01-02,CA,5,1,1/3/1957,62
85,1,O000056,Joseph,Patrick,O'Hara,,1895-01-23,MN,5,1,1/3/1957,61.9
85,1,M000724,Edward,Tylor,Miller,,1895-02-01,MD,5,1,1/3/1957,61.9
85,1,H000678,Charles,Bernard,Hoeven,,1895-03-30,IA,5,1,1/3/1957,61.8
85,1,A000216,Leslie,Cornelius,Arends,,1895-09-27,IL,5,1,1/3/1957,61.3
85,1,V000119,John,Martin,Vorys,,1896-06-16,OH,5,1,1/3/1957,60.5
85,1,O000121,Harold,Charles,Ostertag,,1896-06-22,NY,5,1,1/3/1957,60.5
85,1,M000460,J.,Harry,McGregor,,1896-09-30,OH,5,1,1/3/1957,60.3
85,1,B000276,John,Valentine,Beamer,,1896-11-17,IN,5,1,1/3/1957,60.1
85,1,H000275,Robert,Dinsmore,Harrison,,1897-01-26,NE,5,1,1/3/1957,59.9
85,1,A000179,Herman,Carl,Andersen,,1897-01-27,MN,5,1,1/3/1957,59.9
85,1,C000905,Albert,William,Cretella,,1897-04-22,CT,5,1,1/3/1957,59.7
85,1,C000346,John,Edgar,Chenoweth,,1897-08-17,CO,5,1,1/3/1957,59.4
85,1,H000550,William,Emil,Hess,,1898-02-13,OH,5,1,1/3/1957,58.9
85,1,S000194,Errett,Power,Scrivner,,1898-03-20,KS,5,1,1/3/1957,58.8
85,1,C000113,Gordon,,Canfield,,1898-04-15,NJ,5,1,1/3/1957,58.7
85,1,C000804,Frederic,René,Coudert,Jr.,1898-05-07,NY,5,1,1/3/1957,58.7
85,1,D000004,Paul,Bartram,Dague,,1898-05-19,PA,5,1,1/3/1957,58.6
85,1,J000278,Walter,Henry,Judd,,1898-09-25,MN,5,1,1/3/1957,58.3
85,1,A000138,Leo,Elwood,Allen,,1898-10-05,IL,5,1,1/3/1957,58.2
85,1,H000786,Walter,Franklin,Horan,,1898-10-15,WA,5,1,1/3/1957,58.2
85,1,V000069,James,Edward,Van Zandt,,1898-12-18,PA,5,1,1/3/1957,58
85,1,K000298,Victor,Alfred,Knox,,1899-01-13,MI,5,1,1/3/1957,58
85,1,U000034,James,Boyd,Utt,,1899-03-11,CA,5,1,1/3/1957,57.8
85,1,S000117,Paul,Fornshell,Schenck,,1899-04-19,OH,5,1,1/3/1957,57.7
85,1,B000323,Page,Henry,Belcher,,1899-04-21,OK,5,1,1/3/1957,57.7
85,1,G000495,Harold,Royce,Gross,,1899-06-30,IA,5,1,1/3/1957,57.5
85,1,R000250,Roy,Walter,Riehlman,,1899-08-26,NY,5,1,1/3/1957,57.4
85,1,B000292,Frank,John,Becker,,1899-08-27,NY,5,1,1/3/1957,57.4
85,1,W000323,James,Ernest,Wharton,,1899-10-04,NY,5,1,1/3/1957,57.2
85,1,C000365,Robert,Bruce,Chiperfield,,1899-11-20,IL,5,1,1/3/1957,57.1
85,1,A000133,John,Joseph,Allen,Jr.,1899-11-27,CA,5,1,1/3/1957,57.1
85,1,G000129,Myron,Virgil,George,,1/6/1900,KS,5,1,1/3/1957,57
85,1,H000549,John,Walter,Heselton,,3/17/1900,MA,5,1,1/3/1957,56.8
85,1,K000032,Carroll,Dudley,Kearns,,5/7/1900,PA,5,1,1/3/1957,56.7
85,1,K000036,Kenneth,Barnard,Keating,,5/18/1900,NY,5,1,1/3/1957,56.6
85,1,S000408,Eugene,,Siler,,6/26/1900,KY,5,1,1/3/1957,56.5
85,1,H000081,Charles,Abraham,Halleck,,8/22/1900,IN,5,1,1/3/1957,56.4
85,1,S000436,Richard,Murray,Simpson,,8/30/1900,PA,5,1,1/3/1957,56.3
85,1,S000174,Hugh,Doggett,Scott,Jr.,11/11/1900,PA,5,1,1/3/1957,56.1
85,1,B000676,Frank,Townsend,Bow,,2/20/1901,OH,5,1,1/3/1957,55.9
85,1,C000182,Joseph,Leonard,Carrigg,,2/23/1901,PA,5,1,1/3/1957,55.9
85,1,M000354,Samuel,Kerns,McConnell,Jr.,4/6/1901,PA,5,1,1/3/1957,55.7
85,1,T000298,Thor,Carl,Tollefson,,5/2/1901,WA,5,1,1/3/1957,55.7
85,1,H000310,Ralph,,Harvey,,8/9/1901,IN,5,1,1/3/1957,55.4
85,1,M000393,William,Moore,McCulloch,,11/24/1901,OH,5,1,1/3/1957,55.1
85,1,T000070,Dean,Park,Taylor,,1/1/1902,NY,5,1,1/3/1957,55
85,1,B000062,Howard,Henry,Baker,,1/12/1902,TN,5,1,1/3/1957,55
85,1,H000740,Otis,Halbert,Holmes,,2/22/1902,WA,5,1,1/3/1957,54.9
85,1,P000196,Thomas,Minor,Pelly,,8/22/1902,WA,5,1,1/3/1957,54.4
85,1,B000416,Ellis,Yarnal,Berry,,10/6/1902,SD,5,1,1/3/1957,54.2
85,1,D000278,James,Patrick Sinnott,Devereux,,2/20/1903,MD,5,1,1/3/1957,53.9
85,1,F000422,James,Grove,Fulton,,3/1/1903,PA,5,1,1/3/1957,53.8
85,1,B000778,William,Gilmer,Bray,,6/17/1903,IN,5,1,1/3/1957,53.5
85,1,D000155,William,Adams,Dawson,,11/5/1903,UT,5,1,1/3/1957,53.2
85,1,B000377,John,Bonifas,Bennett,,1/10/1904,MI,5,1,1/3/1957,53
85,1,C000617,William,Sterling,Cole,,4/18/1904,NY,5,1,1/3/1957,52.7
85,1,B000426,Jackson,Edward,Betts,,5/26/1904,OH,5,1,1/3/1957,52.6
85,1,O000058,Alvin,Edward,O'Konski,,5/26/1904,WI,5,1,1/3/1957,52.6
85,1,P000352,John,Raymond,Pillion,,8/10/1904,NY,5,1,1/3/1957,52.4
85,1,R000359,John,Marshall,Robsion,Jr.,8/28/1904,KY,5,1,1/3/1957,52.4
85,1,J000206,Charles,Raper,Jonas,,12/9/1904,NC,5,1,1/3/1957,52.1
85,1,W000310,Alfred,John,Westland,,12/14/1904,WA,5,1,1/3/1957,52.1
85,1,V000051,William,Kaiser,Van Pelt,,3/10/1905,WI,5,1,1/3/1957,51.8
85,1,J000109,August,Edgar,Johansen,,7/21/1905,MI,5,1,1/3/1957,51.5
85,1,C000772,Robert,James,Corbett,,8/25/1905,PA,5,1,1/3/1957,51.4
85,1,W000445,William,Beck,Widnall,,3/17/1906,NJ,5,1,1/3/1957,50.8
85,1,W000572,Earl,,Wilson,,4/18/1906,IN,5,1,1/3/1957,50.7
85,1,S000161,Frederick,Delbert,Schwengel,,5/28/1906,IA,5,1,1/3/1957,50.6
85,1,P000552,Winston,Lewis,Prouty,,9/1/1906,VT,5,1,1/3/1957,50.3
85,1,M000664,Chester,Earl,Merrow,,11/15/1906,NH,5,1,1/3/1957,50.1
85,1,S000120,Gordon,Harry,Scherer,,12/26/1906,OH,5,1,1/3/1957,50
85,1,M000620,George,,Meader,,9/13/1907,MI,5,1,1/3/1957,49.3
85,1,A000024,Edwin,Ross,Adair,,12/14/1907,IN,5,1,1/3/1957,49.1
85,1,O000120,Frank,Charles,Osmers,Jr.,12/30/1907,NJ,5,1,1/3/1957,49
85,1,M000935,Albert,Paul,Morano,,1/18/1908,CT,5,1,1/3/1957,49
85,1,M000478,Clifford,Guy,McIntire,,5/4/1908,ME,5,1,1/3/1957,48.7
85,1,S000224,Horace,,Seely-Brown,Jr.,5/12/1908,CT,5,1,1/3/1957,48.6
85,1,S000009,Antoni,Nicholas,Sadlak,,6/13/1908,CT,5,1,1/3/1957,48.6
85,1,B000245,Albert,David,Baumhart,Jr.,6/15/1908,OH,5,1,1/3/1957,48.6
85,1,S000102,John,Phillips,Saylor,,7/23/1908,PA,5,1,1/3/1957,48.4
85,1,N000133,Albin,Walter,Norblad,Jr.,9/12/1908,OR,5,1,1/3/1957,48.3
85,1,P000119,James,Thomas,Patterson,,10/20/1908,CT,5,1,1/3/1957,48.2
85,1,B000646,Albert,Henry,Bosch,,10/30/1908,NY,5,1,1/3/1957,48.2
85,1,L000108,Henry,Jepson,Latham,,12/10/1908,NY,5,1,1/3/1957,48.1
85,1,S000315,Timothy,Patrick,Sheehan,,2/21/1909,IL,5,1,1/3/1957,47.9
85,1,H001021,DeWitt,Stephen,Hyde,,3/21/1909,MD,5,1,1/3/1957,47.8
85,1,S000756,William,Lee,Springer,,4/12/1909,IL,5,1,1/3/1957,47.7
85,1,T000109,Charles,McKevett,Teague,,9/18/1909,CA,5,1,1/3/1957,47.3
85,1,J000008,Donald,Lester,Jackson,,1/23/1910,CA,5,1,1/3/1957,46.9
85,1,B001035,Hamer,Harold,Budge,,11/21/1910,ID,5,1,1/3/1957,46.1
85,1,D000433,Francis,Edwin,Dorn,,4/18/1911,NY,5,1,1/3/1957,45.7
85,1,C001014,Thomas,Bradford,Curtis,,5/14/1911,MO,5,1,1/3/1957,45.6
85,1,A000228,William,Henry,Avery,,8/11/1911,KS,5,1,1/3/1957,45.4
85,1,R000008,Edmund,Patrick,Radwan,,9/22/1911,NY,5,1,1/3/1957,45.3
85,1,M000799,William,Edwin,Minshall,Jr.,10/24/1911,OH,5,1,1/3/1957,45.2
85,1,B000222,Perkins,,Bass,,10/6/1912,NH,5,1,1/3/1957,44.2
85,1,B001216,John,William,Byrnes,,6/12/1913,WI,5,1,1/3/1957,43.6
85,1,F000260,Gerald,Rudolph,Ford,Jr.,7/14/1913,MI,5,1,1/3/1957,43.5
85,1,F000137,Paul,Albert,Fino,,12/15/1913,NY,5,1,1/3/1957,43.1
85,1,B000964,Charles,Bruce,Brownson,,2/5/1914,IN,5,1,1/3/1957,42.9
85,1,M000762,William,Edward,Miller,,3/22/1914,NY,5,1,1/3/1957,42.8
85,1,H000802,Craig,,Hosmer,,5/6/1915,CA,5,1,1/3/1957,41.7
85,1,B000092,John,Finley,Baldwin,Jr.,6/28/1915,CA,5,1,1/3/1957,41.5
85,1,L000344,Glenard,Paul,Lipscomb,,8/19/1915,CA,5,1,1/3/1957,41.4
85,1,F000371,Peter,Hood Ballantine,Frelinghuysen,Jr.,1/17/1916,NJ,5,1,1/3/1957,41
85,1,G000512,Charles,Samuel,Gubser,,2/1/1916,CA,5,1,1/3/1957,40.9
85,1,A000229,William,Hanes,Ayres,,2/5/1916,OH,5,1,1/3/1957,40.9
85,1,W000610,Robert,Carlton,Wilson,,4/5/1916,CA,5,1,1/3/1957,40.7
85,1,R000188,John,Jacob,Rhodes,,9/18/1916,AZ,5,1,1/3/1957,40.3
85,1,H000484,John,Earl,Henderson,,1/4/1917,OH,5,1,1/3/1957,40
85,1,B000239,William,Henry,Bates,,4/26/1917,MA,5,1,1/3/1957,39.7
85,1,M000070,William,Somers,Mailliard,,6/10/1917,CA,5,1,1/3/1957,39.6
85,1,C000263,Elford,Albin,Cederberg,,3/6/1918,MI,5,1,1/3/1957,38.8
85,1,D000266,Steven,Boghos,Derounian,,4/6/1918,NY,5,1,1/3/1957,38.7
85,1,A000106,Bruce,Reynolds,Alger,,6/12/1918,TX,5,1,1/3/1957,38.6
85,1,B000391,Alvin,Morell,Bentley,,8/30/1918,MI,5,1,1/3/1957,38.3
85,1,T000229,Edwin,Keith,Thomson,,2/8/1919,WY,5,1,1/3/1957,37.9
85,1,W000228,Phillip,Hart,Weaver,,4/9/1919,NE,5,1,1/3/1957,37.7
85,1,B000967,Joel,Thomas,Broyhill,,11/4/1919,VA,5,1,1/3/1957,37.2
85,1,W000024,Stuyvesant,II,Wainwright,,3/16/1921,NY,5,1,1/3/1957,35.8
85,1,C000869,William,Cato,Cramer,,8/4/1922,FL,5,1,1/3/1957,34.4
85,1,L000024,Melvin,Robert,Laird,,9/1/1922,WI,5,1,1/3/1957,34.3
85,1,H000623,Patrick,Jerome,Hillings,,2/19/1923,CA,5,1,1/3/1957,33.9
85,1,P000401,Richard,Harding,Poff,,10/19/1923,VA,5,1,1/3/1957,33.2
85,1,H000746,Joseph,Franklin,Holt,III,7/6/1924,CA,5,1,1/3/1957,32.5
86,1,H000683,Clare,Eugene,Hoffman,,1875-09-10,MI,5,1,1/7/1959,83.3
86,1,R000113,Daniel,Alden,Reed,,1875-09-15,NY,5,1,1/7/1959,83.3
86,1,T000001,John,,Taber,,1880-05-05,NY,5,1,1/7/1959,78.7
86,1,R000392,Edith,Nourse,Rogers,,1881-03-19,MA,5,1,1/7/1959,77.8
86,1,M000224,Noah,Morgan,Mason,,1882-07-19,IL,5,1,1/7/1959,76.5
86,1,M000191,Joseph,William,Martin,Jr.,1884-11-03,MA,5,1,1/7/1959,74.2
86,1,A000227,James,Coats,Auchincloss,,1885-01-19,NJ,5,1,1/7/1959,74
86,1,B000607,Frances,Payne,Bolton,,1885-03-29,OH,5,1,1/7/1959,73.8
86,1,R000132,Edward,Herbert,Rees,,1886-06-03,KS,5,1,1/7/1959,72.6
86,1,R000077,John,Henry,Ray,,1886-09-27,NY,5,1,1/7/1959,72.3
86,1,H000568,Edgar,Willard,Hiestand,,1888-12-03,CA,5,1,1/7/1959,70.1
86,1,F000075,Ivor,David,Fenton,,1889-08-03,PA,5,1,1/7/1959,69.4
86,1,R000108,Brazilla,Carroll,Reece,,1889-12-22,TN,5,1,1/7/1959,69
86,1,D000368,Henry,Aldous,Dixon,,1890-06-29,UT,5,1,1/7/1959,68.5
86,1,M001077,Walter,Mann,Mumma,,1890-11-20,PA,5,1,1/7/1959,68.1
86,1,M000021,Russell,Vernon,Mack,,1891-06-13,WA,5,1,1/7/1959,67.6
86,1,C000389,Marguerite,Stitt,Church,,1892-09-13,IL,5,1,1/7/1959,66.3
86,1,W000663,Gardner,Robert,Withrow,,1892-10-05,WI,5,1,1/7/1959,66.3
86,1,S000640,Wint,,Smith,,1892-10-07,KS,5,1,1/7/1959,66.2
86,1,J000100,Benton,Franklin,Jensen,,1892-12-16,IA,5,1,1/7/1959,66.1
86,1,G000102,Leon,Harry,Gavin,,1893-02-25,PA,5,1,1/7/1959,65.9
86,1,Y000060,Jesse,Arthur,Younger,,1893-04-11,CA,5,1,1/7/1959,65.7
86,1,K000170,Clarence,Evans,Kilburn,,1893-04-13,NY,5,1,1/7/1959,65.7
86,1,B001165,Alvin,Ray,Bush,,1893-06-04,PA,5,1,1/7/1959,65.6
86,1,B000909,Clarence,J.,Brown,,1893-07-14,OH,5,1,1/7/1959,65.5
86,1,C001011,Laurence,,Curtis,,1893-09-03,MA,5,1,1/7/1959,65.3
86,1,S000764,Katharine,Price Collier,St. George,,1894-07-12,NY,5,1,1/7/1959,64.5
86,1,M000414,Gordon,Leo,McDonough,,1895-01-02,CA,5,1,1/7/1959,64
86,1,H000678,Charles,Bernard,Hoeven,,1895-03-30,IA,5,1,1/7/1959,63.8
86,1,A000216,Leslie,Cornelius,Arends,,1895-09-27,IL,5,1,1/7/1959,63.3
86,1,O000121,Harold,Charles,Ostertag,,1896-06-22,NY,5,1,1/7/1959,62.5
86,1,A000179,Herman,Carl,Andersen,,1897-01-27,MN,5,1,1/7/1959,61.9
86,1,C000346,John,Edgar,Chenoweth,,1897-08-17,CO,5,1,1/7/1959,61.4
86,1,H000550,William,Emil,Hess,,1898-02-13,OH,5,1,1/7/1959,60.9
86,1,C000113,Gordon,,Canfield,,1898-04-15,NJ,5,1,1/7/1959,60.7
86,1,D000004,Paul,Bartram,Dague,,1898-05-19,PA,5,1,1/7/1959,60.6
86,1,J000278,Walter,Henry,Judd,,1898-09-25,MN,5,1,1/7/1959,60.3
86,1,A000138,Leo,Elwood,Allen,,1898-10-05,IL,5,1,1/7/1959,60.3
86,1,H000786,Walter,Franklin,Horan,,1898-10-15,WA,5,1,1/7/1959,60.2
86,1,V000069,James,Edward,Van Zandt,,1898-12-18,PA,5,1,1/7/1959,60.1
86,1,K000298,Victor,Alfred,Knox,,1899-01-13,MI,5,1,1/7/1959,60
86,1,U000034,James,Boyd,Utt,,1899-03-11,CA,5,1,1/7/1959,59.8
86,1,S000117,Paul,Fornshell,Schenck,,1899-04-19,OH,5,1,1/7/1959,59.7
86,1,B000323,Page,Henry,Belcher,,1899-04-21,OK,5,1,1/7/1959,59.7
86,1,G000495,Harold,Royce,Gross,,1899-06-30,IA,5,1,1/7/1959,59.5
86,1,R000250,Roy,Walter,Riehlman,,1899-08-26,NY,5,1,1/7/1959,59.4
86,1,B000292,Frank,John,Becker,,1899-08-27,NY,5,1,1/7/1959,59.4
86,1,W000323,James,Ernest,Wharton,,1899-10-04,NY,5,1,1/7/1959,59.3
86,1,C000365,Robert,Bruce,Chiperfield,,1899-11-20,IL,5,1,1/7/1959,59.1
86,1,K000032,Carroll,Dudley,Kearns,,5/7/1900,PA,5,1,1/7/1959,58.7
86,1,S000408,Eugene,,Siler,,6/26/1900,KY,5,1,1/7/1959,58.5
86,1,H000081,Charles,Abraham,Halleck,,8/22/1900,IN,5,1,1/7/1959,58.4
86,1,S000436,Richard,Murray,Simpson,,8/30/1900,PA,5,1,1/7/1959,58.4
86,1,B000676,Frank,Townsend,Bow,,2/20/1901,OH,5,1,1/7/1959,57.9
86,1,T000298,Thor,Carl,Tollefson,,5/2/1901,WA,5,1,1/7/1959,57.7
86,1,M000393,William,Moore,McCulloch,,11/24/1901,OH,5,1,1/7/1959,57.1
86,1,T000070,Dean,Park,Taylor,,1/1/1902,NY,5,1,1/7/1959,57
86,1,B000062,Howard,Henry,Baker,,1/12/1902,TN,5,1,1/7/1959,57
86,1,D000587,Florence,Price,Dwyer,,7/4/1902,NJ,5,1,1/7/1959,56.5
86,1,P000196,Thomas,Minor,Pelly,,8/22/1902,WA,5,1,1/7/1959,56.4
86,1,B000416,Ellis,Yarnal,Berry,,10/6/1902,SD,5,1,1/7/1959,56.3
86,1,F000422,James,Grove,Fulton,,3/1/1903,PA,5,1,1/7/1959,55.9
86,1,B000778,William,Gilmer,Bray,,6/17/1903,IN,5,1,1/7/1959,55.6
86,1,G000237,Milton,Willits,Glenn,,6/18/1903,NJ,5,1,1/7/1959,55.6
86,1,B000377,John,Bonifas,Bennett,,1/10/1904,MI,5,1,1/7/1959,55
86,1,B000426,Jackson,Edward,Betts,,5/26/1904,OH,5,1,1/7/1959,54.6
86,1,O000058,Alvin,Edward,O'Konski,,5/26/1904,WI,5,1,1/7/1959,54.6
86,1,P000352,John,Raymond,Pillion,,8/10/1904,NY,5,1,1/7/1959,54.4
86,1,J000206,Charles,Raper,Jonas,,12/9/1904,NC,5,1,1/7/1959,54.1
86,1,W000310,Alfred,John,Westland,,12/14/1904,WA,5,1,1/7/1959,54.1
86,1,V000051,William,Kaiser,Van Pelt,,3/10/1905,WI,5,1,1/7/1959,53.8
86,1,D000425,Edwin,Benedict,Dooley,,4/13/1905,NY,5,1,1/7/1959,53.7
86,1,L000018,John,Armand,Lafore,Jr.,5/25/1905,PA,5,1,1/7/1959,53.6
86,1,J000109,August,Edgar,Johansen,,7/21/1905,MI,5,1,1/7/1959,53.5
86,1,C000772,Robert,James,Corbett,,8/25/1905,PA,5,1,1/7/1959,53.4
86,1,C001005,Willard,Sevier,Curtin,,11/28/1905,PA,5,1,1/7/1959,53.1
86,1,W000445,William,Beck,Widnall,,3/17/1906,NJ,5,1,1/7/1959,52.8
86,1,S000161,Frederick,Delbert,Schwengel,,5/28/1906,IA,5,1,1/7/1959,52.6
86,1,M000664,Chester,Earl,Merrow,,11/15/1906,NH,5,1,1/7/1959,52.1
86,1,S000120,Gordon,Harry,Scherer,,12/26/1906,OH,5,1,1/7/1959,52
86,1,M000620,George,,Meader,,9/13/1907,MI,5,1,1/7/1959,51.3
86,1,A000024,Edwin,Ross,Adair,,12/14/1907,IN,5,1,1/7/1959,51.1
86,1,O000120,Frank,Charles,Osmers,Jr.,12/30/1907,NJ,5,1,1/7/1959,51
86,1,M000478,Clifford,Guy,McIntire,,5/4/1908,ME,5,1,1/7/1959,50.7
86,1,B000245,Albert,David,Baumhart,Jr.,6/15/1908,OH,5,1,1/7/1959,50.6
86,1,S000102,John,Phillips,Saylor,,7/23/1908,PA,5,1,1/7/1959,50.5
86,1,N000133,Albin,Walter,Norblad,Jr.,9/12/1908,OR,5,1,1/7/1959,50.3
86,1,B000646,Albert,Henry,Bosch,,10/30/1908,NY,5,1,1/7/1959,50.2
86,1,S000756,William,Lee,Springer,,4/12/1909,IL,5,1,1/7/1959,49.7
86,1,T000109,Charles,McKevett,Teague,,9/18/1909,CA,5,1,1/7/1959,49.3
86,1,S000545,H.,Allen,Smith,,10/8/1909,CA,5,1,1/7/1959,49.2
86,1,J000008,Donald,Lester,Jackson,,1/23/1910,CA,5,1,1/7/1959,49
86,1,B001035,Hamer,Harold,Budge,,11/21/1910,ID,5,1,1/7/1959,48.1
86,1,D000433,Francis,Edwin,Dorn,,4/18/1911,NY,5,1,1/7/1959,47.7
86,1,C001014,Thomas,Bradford,Curtis,,5/14/1911,MO,5,1,1/7/1959,47.7
86,1,A000228,William,Henry,Avery,,8/11/1911,KS,5,1,1/7/1959,47.4
86,1,M000799,William,Edwin,Minshall,Jr.,10/24/1911,OH,5,1,1/7/1959,47.2
86,1,C000991,Glenn,Clarence,Cunningham,,9/10/1912,NE,5,1,1/7/1959,46.3
86,1,B000222,Perkins,,Bass,,10/6/1912,NH,5,1,1/7/1959,46.3
86,1,B001216,John,William,Byrnes,,6/12/1913,WI,5,1,1/7/1959,45.6
86,1,F000260,Gerald,Rudolph,Ford,Jr.,7/14/1913,MI,5,1,1/7/1959,45.5
86,1,F000137,Paul,Albert,Fino,,12/15/1913,NY,5,1,1/7/1959,45.1
86,1,M000762,William,Edward,Miller,,3/22/1914,NY,5,1,1/7/1959,44.8
86,1,H000802,Craig,,Hosmer,,5/6/1915,CA,5,1,1/7/1959,43.7
86,1,B000092,John,Finley,Baldwin,Jr.,6/28/1915,CA,5,1,1/7/1959,43.5
86,1,L000344,Glenard,Paul,Lipscomb,,8/19/1915,CA,5,1,1/7/1959,43.4
86,1,R000357,Howard,Winfield,Robison,,10/30/1915,NY,5,1,1/7/1959,43.2
86,1,C000629,Harold,Reginald,Collier,,12/12/1915,IL,5,1,1/7/1959,43.1
86,1,F000371,Peter,Hood Ballantine,Frelinghuysen,Jr.,1/17/1916,NJ,5,1,1/7/1959,43
86,1,G000512,Charles,Samuel,Gubser,,2/1/1916,CA,5,1,1/7/1959,42.9
86,1,A000229,William,Hanes,Ayres,,2/5/1916,OH,5,1,1/7/1959,42.9
86,1,W000610,Robert,Carlton,Wilson,,4/5/1916,CA,5,1,1/7/1959,42.8
86,1,R000188,John,Jacob,Rhodes,,9/18/1916,AZ,5,1,1/7/1959,42.3
86,1,H000484,John,Earl,Henderson,,1/4/1917,OH,5,1,1/7/1959,42
86,1,B000239,William,Henry,Bates,,4/26/1917,MA,5,1,1/7/1959,41.7
86,1,M000070,William,Somers,Mailliard,,6/10/1917,CA,5,1,1/7/1959,41.6
86,1,C000275,Charles,Ernest,Chamberlain,,7/22/1917,MI,5,1,1/7/1959,41.5
86,1,C000263,Elford,Albin,Cederberg,,3/6/1918,MI,5,1,1/7/1959,40.8
86,1,D000266,Steven,Boghos,Derounian,,4/6/1918,NY,5,1,1/7/1959,40.8
86,1,A000106,Bruce,Reynolds,Alger,,6/12/1918,TX,5,1,1/7/1959,40.6
86,1,B000391,Alvin,Morell,Bentley,,8/30/1918,MI,5,1,1/7/1959,40.4
86,1,T000229,Edwin,Keith,Thomson,,2/8/1919,WY,5,1,1/7/1959,39.9
86,1,W000228,Phillip,Hart,Weaver,,4/9/1919,NE,5,1,1/7/1959,39.7
86,1,B000967,Joel,Thomas,Broyhill,,11/4/1919,VA,5,1,1/7/1959,39.2
86,1,W000024,Stuyvesant,II,Wainwright,,3/16/1921,NY,5,1,1/7/1959,37.8
86,1,B000890,William,S.,Broomfield,,4/28/1922,MI,5,1,1/7/1959,36.7
86,1,C000869,William,Cato,Cramer,,8/4/1922,FL,5,1,1/7/1959,36.4
86,1,L000024,Melvin,Robert,Laird,,9/1/1922,WI,5,1,1/7/1959,36.4
86,1,M000692,Robert,Henry,Michel,,3/2/1923,IL,5,1,1/7/1959,35.9
86,1,M000892,Arch,Alfred,Moore,Jr.,4/16/1923,WV,5,1,1/7/1959,35.7
86,1,Q000010,Albert,Harold,Quie,,9/18/1923,MN,5,1,1/7/1959,35.3
86,1,P000401,Richard,Harding,Poff,,10/19/1923,VA,5,1,1/7/1959,35.2
86,1,G000465,Robert,Paul,Griffin,,11/6/1923,MI,5,1,1/7/1959,35.2
86,1,H000746,Joseph,Franklin,Holt,III,7/6/1924,CA,5,1,1/7/1959,34.5
87,1,H000683,Clare,Eugene,Hoffman,,1875-09-10,MI,5,1,1/3/1961,85.3
87,1,T000001,John,,Taber,,1880-05-05,NY,5,1,1/3/1961,80.7
87,1,M000224,Noah,Morgan,Mason,,1882-07-19,IL,5,1,1/3/1961,78.5
87,1,M000191,Joseph,William,Martin,Jr.,1884-11-03,MA,5,1,1/3/1961,76.2
87,1,A000227,James,Coats,Auchincloss,,1885-01-19,NJ,5,1,1/3/1961,76
87,1,B000607,Frances,Payne,Bolton,,1885-03-29,OH,5,1,1/3/1961,75.8
87,1,R000077,John,Henry,Ray,,1886-09-27,NY,5,1,1/3/1961,74.3
87,1,H000568,Edgar,Willard,Hiestand,,1888-12-03,CA,5,1,1/3/1961,72.1
87,1,F000075,Ivor,David,Fenton,,1889-08-03,PA,5,1,1/3/1961,71.4
87,1,R000108,Brazilla,Carroll,Reece,,1889-12-22,TN,5,1,1/3/1961,71
87,1,M001077,Walter,Mann,Mumma,,1890-11-20,PA,5,1,1/3/1961,70.1
87,1,C000389,Marguerite,Stitt,Church,,1892-09-13,IL,5,1,1/3/1961,68.3
87,1,J000100,Benton,Franklin,Jensen,,1892-12-16,IA,5,1,1/3/1961,68
87,1,G000102,Leon,Harry,Gavin,,1893-02-25,PA,5,1,1/3/1961,67.9
87,1,Y000060,Jesse,Arthur,Younger,,1893-04-11,CA,5,1,1/3/1961,67.7
87,1,K000170,Clarence,Evans,Kilburn,,1893-04-13,NY,5,1,1/3/1961,67.7
87,1,B000909,Clarence,J.,Brown,,1893-07-14,OH,5,1,1/3/1961,67.5
87,1,C001011,Laurence,,Curtis,,1893-09-03,MA,5,1,1/3/1961,67.3
87,1,S000764,Katharine,Price Collier,St. George,,1894-07-12,NY,5,1,1/3/1961,66.5
87,1,M000414,Gordon,Leo,McDonough,,1895-01-02,CA,5,1,1/3/1961,66
87,1,H000678,Charles,Bernard,Hoeven,,1895-03-30,IA,5,1,1/3/1961,65.8
87,1,A000216,Leslie,Cornelius,Arends,,1895-09-27,IL,5,1,1/3/1961,65.3
87,1,O000121,Harold,Charles,Ostertag,,1896-06-22,NY,5,1,1/3/1961,64.5
87,1,A000179,Herman,Carl,Andersen,,1897-01-27,MN,5,1,1/3/1961,63.9
87,1,C000346,John,Edgar,Chenoweth,,1897-08-17,CO,5,1,1/3/1961,63.4
87,1,M000770,William,H.,Milliken,Jr.,1897-08-19,PA,5,1,1/3/1961,63.4
87,1,D000004,Paul,Bartram,Dague,,1898-05-19,PA,5,1,1/3/1961,62.6
87,1,J000278,Walter,Henry,Judd,,1898-09-25,MN,5,1,1/3/1961,62.3
